route_id,service_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,trip_id
LTFRB_PUJ2556,DAILY,,,,,891165,725571
LTFRB_PUJ2300,DAILY,,,,,645503,725572
LTFRB_PUJ1474,DAILY,,,,,219280,725574
LTFRB_PUJ2262,DAILY,,,,,865977,725575
LTFRB_PUJ1218,DAILY,,,,,805426,725576
LTFRB_PUJ1752,DAILY,,,,,283797,725577
LTFRB_PUJ2087,DAILY,,,,,926336,725578
LTFRB_PUB1160,DAILY,,,,,601521,725579
LTFRB_PUJ1651,DAILY,,,,,606948,725580
LTFRB_PUJ1069,DAILY,,,,,231578,725581
LTFRB_PUJ2456,DAILY,,,,,179059,725582
LTFRB_PUJ2113,DAILY,,,,,913925,725583
LTFRB_PUJ1749,DAILY,,,,,386275,725584
LTFRB_PUJ2502,DAILY,,,,,940200,725585
LTFRB_PUJ2561,DAILY,,,,,179667,725586
LTFRB_PUJ1488,DAILY,,,,,403729,725587
LTFRB_PUJ2192,DAILY,,,,,270301,725588
LTFRB_PUJ1432,DAILY,,,,,389385,725589
LTFRB_PUJ1149,DAILY,,,,,497970,725590
LTFRB_PUJ2175,DAILY,,,,,380737,725591
LTFRB_PUJ1978,DAILY,,,,,472299,725592
LTFRB_PUJ1455,DAILY,,,,,122410,725593
LTFRB_PUJ1221,DAILY,,,,,626999,725594
LTFRB_PUB1080,DAILY,,,,,676971,725595
LTFRB_PUB1155,DAILY,,,,,436010,725596
LTFRB_PUJ2037,DAILY,,,,,462725,725597
LTFRB_PUJ1527,DAILY,,,,,985146,725598
LTFRB_PUJ1383,DAILY,,,,,413821,725599
LTFRB_PUJ2277,DAILY,,,,,659747,725600
LTFRB_PUB1031,DAILY,,,,,227386,725601
LTFRB_PUJ1016,DAILY,,,,,331384,725602
LTFRB_PUJ1121,DAILY,,,,,503326,725603
LTFRB_PUJ1659,DAILY,,,,,400359,725604
LTFRB_PUB1111,DAILY,,,,,618644,725605
LTFRB_PUJ1257,DAILY,,,,,528555,725606
LTFRB_PUJ1346,DAILY,,,,,937874,725607
LTFRB_PUJ1413,DAILY,,,,,784227,725608
LTFRB_PUJ1840,DAILY,,,,,195948,725609
LTFRB_PUJ1821,DAILY,,,,,204754,725610
LTFRB_PUB1030,DAILY,,,,,717861,725611
LTFRB_PUJ1588,DAILY,,,,,175014,725612
LTFRB_PUJ2389,DAILY,,,,,368808,725613
LTFRB_PUJ2528,DAILY,,,,,465423,725614
LTFRB_PUJ2186,DAILY,,,,,693394,725615
LTFRB_PUJ1613,DAILY,,,,,547619,725616
LTFRB_PUJ2121,DAILY,,,,,114981,725617
LTFRB_PUB1039,DAILY,,,,,700452,725618
LTFRB_PUJ2422,DAILY,,,,,333324,725619
LTFRB_PUJ1155,DAILY,,,,,605198,725620
LTFRB_PUJ1310,DAILY,,,,,737031,725621
LTFRB_PUJ2514,DAILY,,,,,203890,725622
LTFRB_PUJ1140,DAILY,,,,,275978,725623
LTFRB_PUJ1599,DAILY,,,,,379807,725624
LTFRB_PUJ1297,DAILY,,,,,676119,725625
LTFRB_PUJ1839,DAILY,,,,,840272,725626
LTFRB_PUJ1321,DAILY,,,,,986520,725627
LTFRB_PUJ1869,DAILY,,,,,106966,725628
LTFRB_PUJ1905,DAILY,,,,,495116,725629
LTFRB_PUJ2439,DAILY,,,,,899522,725630
LTFRB_PUJ2420,DAILY,,,,,166367,725631
LTFRB_PUJ2521,DAILY,,,,,594128,725632
LTFRB_PUJ1673,DAILY,,,,,811112,725633
LTFRB_PUJ1596,DAILY,,,,,841596,725634
LTFRB_PUJ1677,DAILY,,,,,471229,725635
LTFRB_PUJ2131,DAILY,,,,,240122,725636
LTFRB_PUJ2029,DAILY,,,,,714262,725637
LTFRB_PUJ2359,DAILY,,,,,694912,725638
LTFRB_PUJ2132,DAILY,,,,,896012,725639
LTFRB_PUB1055,DAILY,,,,,601858,725640
LTFRB_PUJ1486,DAILY,,,,,188248,725641
LTFRB_PUJ1236,DAILY,,,,,632909,725642
LTFRB_PUJ1184,DAILY,,,,,994715,725643
LTFRB_PUJ1094,DAILY,,,,,751895,725644
LTFRB_PUJ2493,DAILY,,,,,178480,725645
LTFRB_PUB1042,DAILY,,,,,182549,725646
LTFRB_PUJ1665,DAILY,,,,,905850,725647
LTFRB_PUJ1229,DAILY,,,,,466751,725648
LTFRB_PUJ1268,DAILY,,,,,152322,725649
LTFRB_PUJ2196,DAILY,,,,,720761,725650
LTFRB_PUJ1347,DAILY,,,,,961490,725651
LTFRB_PUJ1388,DAILY,,,,,959076,725652
LTFRB_PUJ1502,DAILY,,,,,407740,725653
LTFRB_PUJ2054,DAILY,,,,,321382,725654
LTFRB_PUJ2221,DAILY,,,,,592667,725655
LTFRB_PUJ2470,DAILY,,,,,703072,725656
LTFRB_PUB1049,DAILY,,,,,687040,725657
LTFRB_PUB1003,DAILY,,,,,225891,725658
LTFRB_PUJ1431,DAILY,,,,,728416,725659
LTFRB_PUJ1856,DAILY,,,,,218421,725660
LTFRB_PUJ2617,DAILY,,,,,484062,725661
LTFRB_PUJ1134,DAILY,,,,,207808,725662
LTFRB_PUJ1594,DAILY,,,,,182734,725663
LTFRB_PUJ2410,DAILY,,,,,162076,725664
LTFRB_PUJ2445,DAILY,,,,,974091,725665
LTFRB_PUJ2487,DAILY,,,,,545769,725666
LTFRB_PUJ1422,DAILY,,,,,415299,725667
LTFRB_PUJ1510,DAILY,,,,,959297,725668
LTFRB_PUJ1201,DAILY,,,,,904696,725669
LTFRB_PUJ2415,DAILY,,,,,873074,725670
LTFRB_PUJ1792,DAILY,,,,,709356,725671
LTFRB_PUJ2194,DAILY,,,,,794116,725672
LTFRB_PUJ2320,DAILY,,,,,839035,725673
LTFRB_PUJ1171,DAILY,,,,,792624,725674
LTFRB_PUJ2427,DAILY,,,,,405151,725675
LTFRB_PUJ1929,DAILY,,,,,325052,725676
LTFRB_PUJ2455,DAILY,,,,,370352,725677
LTFRB_PUJ2393,DAILY,,,,,172262,725678
LTFRB_PUJ1972,DAILY,,,,,,725679
LTFRB_PUB1156,DAILY,,,,,970834,725680
LTFRB_PUJ1098,DAILY,,,,,540729,725681
LTFRB_PUJ2599,DAILY,,,,,388938,725682
LTFRB_PUJ2431,DAILY,,,,,517774,725683
LTFRB_PUJ1147,DAILY,,,,,274134,725684
LTFRB_PUJ2558,DAILY,,,,,212214,725685
LTFRB_PUJ1250,DAILY,,,,,751392,725686
LTFRB_PUJ2283,DAILY,,,,,897285,725687
LTFRB_PUJ2251,DAILY,,,,,982263,725688
LTFRB_PUJ1180,DAILY,,,,,613805,725689
LTFRB_PUJ1551,DAILY,,,,,115691,725690
LTFRB_PUJ1940,DAILY,,,,,592865,725691
LTFRB_PUJ2178,DAILY,,,,,638983,725692
LTFRB_PUJ1524,DAILY,,,,,174746,725693
LTFRB_PUJ2028,DAILY,,,,,638519,725694
LTFRB_PUJ1334,DAILY,,,,,291135,725695
LTFRB_PUJ1953,DAILY,,,,,465253,725696
LTFRB_PUJ1123,DAILY,,,,,401785,725697
LTFRB_PUJ1001,DAILY,,,,,831569,725698
LTFRB_PUJ2151,DAILY,,,,,393436,725699
LTFRB_PUJ1948,DAILY,,,,,631698,725700
LTFRB_PUJ1097,DAILY,,,,,899529,725701
LTFRB_PUB1008,DAILY,,,,,661045,725702
LTFRB_PUJ2567,DAILY,,,,,980751,725703
LTFRB_PUJ1716,DAILY,,,,,335456,725704
LTFRB_PUJ2170,DAILY,,,,,254858,725705
LTFRB_PUJ2508,DAILY,,,,,581419,725706
LTFRB_PUB1036,DAILY,,,,,204564,725707
LTFRB_PUB1123,DAILY,,,,,963727,725708
LTFRB_PUB1149,DAILY,,,,,564758,725709
LTFRB_PUJ1469,DAILY,,,,,864943,725710
LTFRB_PUB1054,DAILY,,,,,624577,725711
LTFRB_PUJ1919,DAILY,,,,,976259,725712
LTFRB_PUJ1544,DAILY,,,,,624837,725713
LTFRB_PUJ1204,DAILY,,,,,296910,725714
LTFRB_PUJ1198,DAILY,,,,,374860,725715
LTFRB_PUJ2535,DAILY,,,,,686027,725716
LTFRB_PUJ1273,DAILY,,,,,136193,725717
LTFRB_PUJ1511,DAILY,,,,,414307,725718
LTFRB_PUJ2138,DAILY,,,,,460182,725720
LTFRB_PUJ2579,DAILY,,,,,377860,725721
LTFRB_PUJ2238,DAILY,,,,,379468,725722
LTFRB_PUJ1594,DAILY,,,,,182734,725723
LTFRB_PUJ2019,DAILY,,,,,718925,725724
LTFRB_PUJ2578,DAILY,,,,,278449,725725
LTFRB_PUJ2354,DAILY,,,,,224604,725726
LTFRB_PUJ1183,DAILY,,,,,509369,725727
LTFRB_PUJ1410,DAILY,,,,,290845,725728
LTFRB_PUJ1078,DAILY,,,,,894700,725729
LTFRB_PUB1193,DAILY,,,,,215378,725730
LTFRB_PUJ2607,DAILY,,,,,693066,725731
LTFRB_PUJ1893,DAILY,,,,,590890,725732
LTFRB_PUJ1860,DAILY,,,,,214534,725733
LTFRB_PUJ1043,DAILY,,,,,887891,725734
LTFRB_PUJ1230,DAILY,,,,,913583,725735
LTFRB_PUJ2077,DAILY,,,,,119811,725736
LTFRB_PUJ1564,DAILY,,,,,323150,725737
LTFRB_PUJ1684,DAILY,,,,,899684,725738
LTFRB_PUJ1255,DAILY,,,,,627303,725739
LTFRB_PUJ1723,DAILY,,,,,148227,725740
LTFRB_PUJ2452,DAILY,,,,,153895,725741
LTFRB_PUJ1570,DAILY,,,,,311887,725742
LTFRB_PUB1024,DAILY,,,,,242804,725743
LTFRB_PUJ2096,DAILY,,,,,832802,725744
LTFRB_PUJ1411,DAILY,,,,,865815,725745
LTFRB_PUJ2195,DAILY,,,,,458008,725746
LTFRB_PUJ2233,DAILY,,,,,943288,725747
LTFRB_PUJ2581,DAILY,,,,,464764,725748
LTFRB_PUJ1514,DAILY,,,,,499474,725749
LTFRB_PUJ1582,DAILY,,,,,130783,725750
LTFRB_PUJ1064,DAILY,,,,,450249,725751
LTFRB_PUB1145,DAILY,,,,,273279,725752
LTFRB_PUJ2024,DAILY,,,,,593138,725753
LTFRB_PUJ1061,DAILY,,,,,621072,725754
LTFRB_PUJ2125,DAILY,,,,,489759,725755
LTFRB_PUJ2005,DAILY,,,,,264022,725756
LTFRB_PUJ1918,DAILY,,,,,665851,725757
LTFRB_PUB1117,DAILY,,,,,421509,725758
LTFRB_PUJ1283,DAILY,,,,,575949,725759
LTFRB_PUJ1450,DAILY,,,,,165989,725760
LTFRB_PUJ2014,DAILY,,,,,156002,725761
LTFRB_PUJ2245,DAILY,,,,,914070,725762
LTFRB_PUJ2428,DAILY,,,,,504888,725763
LTFRB_PUJ1235,DAILY,,,,,185158,725764
LTFRB_PUJ2207,DAILY,,,,,904695,725765
LTFRB_PUB1136,DAILY,,,,,701751,725766
LTFRB_PUJ1862,DAILY,,,,,172521,725767
LTFRB_PUJ1376,DAILY,,,,,925110,725768
LTFRB_PUJ1618,DAILY,,,,,720796,725769
LTFRB_PUJ2064,DAILY,,,,,164108,725770
LTFRB_PUJ1666,DAILY,,,,,134275,725771
LTFRB_PUJ2057,DAILY,,,,,530893,725772
LTFRB_PUJ1021,DAILY,,,,,386747,725773
LTFRB_PUJ1178,DAILY,,,,,909337,725774
LTFRB_PUJ1083,DAILY,,,,,740906,725775
LTFRB_PUJ1433,DAILY,,,,,696362,725776
LTFRB_PUJ2465,DAILY,,,,,225372,725777
LTFRB_PUJ1789,DAILY,,,,,934747,725778
LTFRB_PUJ2062,DAILY,,,,,953908,725779
LTFRB_PUJ2443,DAILY,,,,,468479,725780
LTFRB_PUJ2397,DAILY,,,,,270329,725781
LTFRB_PUJ2284,DAILY,,,,,312892,725782
LTFRB_PUJ1937,DAILY,,,,,992728,725783
LTFRB_PUB1043,DAILY,,,,,439395,725784
LTFRB_PUJ1197,DAILY,,,,,865215,725785
LTFRB_PUJ2409,DAILY,,,,,427399,725786
LTFRB_PUJ1128,DAILY,,,,,623444,725788
LTFRB_PUJ2252,DAILY,,,,,570846,725789
LTFRB_PUJ1143,DAILY,,,,,399644,725790
LTFRB_PUJ1910,DAILY,,,,,587336,725791
LTFRB_PUB1172,DAILY,,,,,896820,725792
LTFRB_PUJ1307,DAILY,,,,,825456,725793
LTFRB_PUJ1338,DAILY,,,,,397909,725794
LTFRB_PUJ1089,DAILY,,,,,102824,725795
LTFRB_PUJ1959,DAILY,,,,,179437,725796
LTFRB_PUJ2598,DAILY,,,,,928611,725797
LTFRB_PUB1171,DAILY,,,,,124012,725798
LTFRB_PUJ2157,DAILY,,,,,103950,725799
LTFRB_PUJ2210,DAILY,,,,,312165,725800
LTFRB_PUJ2297,DAILY,,,,,277605,725801
LTFRB_PUB1053,DAILY,,,,,609841,725802
LTFRB_PUJ1489,DAILY,,,,,306462,725803
LTFRB_PUJ1437,DAILY,,,,,452213,725804
LTFRB_PUJ1172,DAILY,,,,,354851,725805
LTFRB_PUJ2413,DAILY,,,,,221287,725806
LTFRB_PUB1088,DAILY,,,,,281646,725807
LTFRB_PUB1131,DAILY,,,,,987574,725808
LTFRB_PUJ2173,DAILY,,,,,513554,725814
LTFRB_PUJ1601,DAILY,,,,,185377,725821
LTFRB_PUJ1313,DAILY,,,,,273801,725838
LTFRB_PUJ2468,DAILY,,,,,653518,725874
LTFRB_PUJ1195,DAILY,,,,,638026,725888
LTFRB_PUJ2239,DAILY,,,,,780697,725932
LTFRB_PUJ2148,DAILY,,,,,808389,725934
LTFRB_PUJ1705,DAILY,,,,,615014,725947
LTFRB_PUJ1951,DAILY,,,,,595283,725980
LTFRB_PUJ1566,DAILY,,,,,872189,725981
LTFRB_PUJ1384,DAILY,,,,,961845,725995
LTFRB_PUJ2489,DAILY,,,,,899310,726005
LTFRB_PUJ2282,DAILY,,,,,310130,726027
LTFRB_PUJ1276,DAILY,,,,,402441,726055
LTFRB_PUJ2454,DAILY,,,,,624400,726098
LTFRB_PUB1017,DAILY,,,,,662413,725809
LTFRB_PUJ2264,DAILY,,,,,371929,725810
LTFRB_PUJ2127,DAILY,,,,,496395,725811
LTFRB_PUJ1102,DAILY,,,,,258390,725812
LTFRB_PUJ2189,DAILY,,,,,695207,725813
LTFRB_PUJ1326,DAILY,,,,,323938,725815
LTFRB_PUJ1937,DAILY,,,,,992728,725816
LTFRB_PUJ2380,DAILY,,,,,674373,725817
LTFRB_PUJ1324,DAILY,,,,,851765,725818
LTFRB_PUB1032,DAILY,,,,,333960,725819
LTFRB_PUJ1740,DAILY,,,,,858950,725820
LTFRB_PUJ2337,DAILY,,,,,514208,725822
LTFRB_PUJ2338,DAILY,,,,,606961,725823
LTFRB_PUJ2355,DAILY,,,,,726972,725824
LTFRB_PUJ1212,DAILY,,,,,345564,725825
LTFRB_PUJ1896,DAILY,,,,,804461,725826
LTFRB_PUJ1269,DAILY,,,,,915777,725827
LTFRB_PUJ1245,DAILY,,,,,743356,725828
LTFRB_PUJ1208,DAILY,,,,,455919,725829
LTFRB_PUJ2358,DAILY,,,,,818381,725830
LTFRB_PUJ1729,DAILY,,,,,552152,725831
LTFRB_PUJ1623,DAILY,,,,,837611,725832
LTFRB_PUJ1725,DAILY,,,,,452080,725833
LTFRB_PUJ1981,DAILY,,,,,174395,725834
LTFRB_PUJ2220,DAILY,,,,,324046,725835
LTFRB_PUJ2104,DAILY,,,,,632911,725836
LTFRB_PUJ1797,DAILY,,,,,392644,725837
LTFRB_PUJ1076,DAILY,,,,,119087,725839
LTFRB_PUJ2565,DAILY,,,,,246499,725840
LTFRB_PUJ1292,DAILY,,,,,931900,725841
LTFRB_PUJ1166,DAILY,,,,,517153,725842
LTFRB_PUJ1766,DAILY,,,,,812609,725843
LTFRB_PUJ2577,DAILY,,,,,405613,725844
LTFRB_PUJ1163,DAILY,,,,,269614,725845
LTFRB_PUJ1026,DAILY,,,,,730541,725846
LTFRB_PUJ2184,DAILY,,,,,610031,725847
LTFRB_PUJ2049,DAILY,,,,,100807,725848
LTFRB_PUJ2588,DAILY,,,,,230611,725849
LTFRB_PUJ1144,DAILY,,,,,310665,725850
LTFRB_PUJ1058,DAILY,,,,,393375,725851
LTFRB_PUJ1649,DAILY,,,,,156043,725852
LTFRB_PUJ2592,DAILY,,,,,879583,725853
LTFRB_PUJ2020,DAILY,,,,,425261,725854
LTFRB_PUJ2052,DAILY,,,,,929475,725855
LTFRB_PUJ1800,DAILY,,,,,731824,725856
LTFRB_PUJ2268,DAILY,,,,,372204,725857
LTFRB_PUJ1055,DAILY,,,,,773075,725858
LTFRB_PUJ2164,DAILY,,,,,701571,725859
LTFRB_PUJ2209,DAILY,,,,,445941,725860
LTFRB_PUJ1562,DAILY,,,,,152820,725861
LTFRB_PUJ1851,DAILY,,,,,638302,725862
LTFRB_PUJ1893,DAILY,,,,,590890,725863
LTFRB_PUJ2109,DAILY,,,,,132969,725864
LTFRB_PUJ2417,DAILY,,,,,888758,725865
LTFRB_PUJ1902,DAILY,,,,,853753,725866
LTFRB_PUJ1532,DAILY,,,,,313895,725867
LTFRB_PUJ1581,DAILY,,,,,837739,725868
LTFRB_PUJ2460,DAILY,,,,,958792,725869
LTFRB_PUB1071,DAILY,,,,,144694,725870
LTFRB_PUJ1923,DAILY,,,,,197767,725871
LTFRB_PUJ1773,DAILY,,,,,703798,725872
LTFRB_PUJ1272,DAILY,,,,,364935,725873
LTFRB_PUJ1068,DAILY,,,,,228292,725875
LTFRB_PUJ1834,DAILY,,,,,722024,725876
LTFRB_PUJ2082,DAILY,,,,,879859,725877
LTFRB_PUB1078,DAILY,,,,,366784,725878
LTFRB_PUJ1811,DAILY,,,,,814199,725879
LTFRB_PUJ1982,DAILY,,,,,466746,725880
LTFRB_PUJ2078,DAILY,,,,,767146,725881
LTFRB_PUJ1453,DAILY,,,,,709685,725882
LTFRB_PUJ2167,DAILY,,,,,235408,725883
LTFRB_PUJ1458,DAILY,,,,,127229,725884
LTFRB_PUJ2404,DAILY,,,,,599545,725885
LTFRB_PUJ1475,DAILY,,,,,481481,725886
LTFRB_PUJ2269,DAILY,,,,,972343,725887
LTFRB_PUJ1048,DAILY,,,,,473642,725889
LTFRB_PUJ2486,DAILY,,,,,273668,725890
LTFRB_PUJ1248,DAILY,,,,,152850,725891
LTFRB_PUJ1675,DAILY,,,,,592336,725892
LTFRB_PUJ1495,DAILY,,,,,408145,725893
LTFRB_PUJ2593,DAILY,,,,,409695,725894
LTFRB_PUJ1755,DAILY,,,,,126817,725895
LTFRB_PUJ2066,DAILY,,,,,701983,725896
LTFRB_PUJ2089,DAILY,,,,,345521,725897
LTFRB_PUJ2595,DAILY,,,,,585177,725898
LTFRB_PUJ1871,DAILY,,,,,173491,725899
LTFRB_PUJ2608,DAILY,,,,,884692,725900
LTFRB_PUJ1759,DAILY,,,,,843908,725901
LTFRB_PUJ1849,DAILY,,,,,846676,725902
LTFRB_PUJ2466,DAILY,,,,,227817,725903
LTFRB_PUJ2513,DAILY,,,,,827291,725904
LTFRB_PUJ2601,DAILY,,,,,960147,725905
LTFRB_PUJ1241,DAILY,,,,,762362,725906
LTFRB_PUJ1233,DAILY,,,,,271034,725907
LTFRB_PUJ1775,DAILY,,,,,359198,725908
LTFRB_PUJ2250,DAILY,,,,,672382,725909
LTFRB_PUJ1465,DAILY,,,,,999999,725910
LTFRB_PUJ1271,DAILY,,,,,801606,725911
LTFRB_PUJ1444,DAILY,,,,,960515,725912
LTFRB_PUJ1424,DAILY,,,,,252306,725913
LTFRB_PUB1090,DAILY,,,,,868580,725914
LTFRB_PUJ1833,DAILY,,,,,302808,725915
LTFRB_PUJ1694,DAILY,,,,,942197,725916
LTFRB_PUJ2016,DAILY,,,,,654964,725917
LTFRB_PUJ1439,DAILY,,,,,935365,725918
LTFRB_PUJ2044,DAILY,,,,,386071,725919
LTFRB_PUJ1440,DAILY,,,,,528739,725920
LTFRB_PUB1021,DAILY,,,,,410370,725921
LTFRB_PUJ2396,DAILY,,,,,832297,725922
LTFRB_PUJ1931,DAILY,,,,,547121,725923
LTFRB_PUJ1984,DAILY,,,,,301907,725924
LTFRB_PUJ1942,DAILY,,,,,492979,725925
LTFRB_PUJ2176,DAILY,,,,,103203,725926
LTFRB_PUJ2532,DAILY,,,,,559176,725927
LTFRB_PUJ2098,DAILY,,,,,871514,725928
LTFRB_PUJ1996,DAILY,,,,,605864,725929
LTFRB_PUJ1176,DAILY,,,,,193306,725930
LTFRB_PUB1185,DAILY,,,,,165605,725931
LTFRB_PUB1014,DAILY,,,,,507690,725933
LTFRB_PUJ2180,DAILY,,,,,708599,725935
LTFRB_PUJ2015,DAILY,,,,,218532,725936
LTFRB_PUJ1389,DAILY,,,,,206960,725937
LTFRB_PUJ1226,DAILY,,,,,399823,725938
LTFRB_PUJ2013,DAILY,,,,,424949,725939
LTFRB_PUJ2576,DAILY,,,,,561595,725940
LTFRB_PUJ1983,DAILY,,,,,622565,725941
LTFRB_PUJ1279,DAILY,,,,,181504,725942
LTFRB_PUJ1947,DAILY,,,,,383791,725943
LTFRB_PUJ1192,DAILY,,,,,831977,725944
LTFRB_PUB1164,DAILY,,,,,117937,725945
LTFRB_PUJ1633,DAILY,,,,,472660,725946
LTFRB_PUJ1605,DAILY,,,,,192322,725948
LTFRB_PUJ2373,DAILY,,,,,954213,725949
LTFRB_PUJ2324,DAILY,,,,,484949,725950
LTFRB_PUB1105,DAILY,,,,,403342,725951
LTFRB_PUJ2009,DAILY,,,,,666308,725952
LTFRB_PUJ1707,DAILY,,,,,480722,725953
LTFRB_PUJ1363,DAILY,,,,,559905,725954
LTFRB_PUJ2586,DAILY,,,,,751456,725955
LTFRB_PUJ1981,DAILY,,,,,174395,725956
LTFRB_PUJ2067,DAILY,,,,,944615,725957
LTFRB_PUJ1181,DAILY,,,,,726542,725958
LTFRB_PUJ1393,DAILY,,,,,397553,725959
LTFRB_PUJ1150,DAILY,,,,,570960,725960
LTFRB_PUJ2276,DAILY,,,,,707733,725961
LTFRB_PUJ1399,DAILY,,,,,902972,725962
LTFRB_PUJ2362,DAILY,,,,,270826,725963
LTFRB_PUJ1718,DAILY,,,,,593555,725964
LTFRB_PUJ2383,DAILY,,,,,874352,725965
LTFRB_PUJ1686,DAILY,,,,,168374,725966
LTFRB_PUJ1200,DAILY,,,,,720652,725967
LTFRB_PUJ1036,DAILY,,,,,325826,725968
LTFRB_PUB1010,DAILY,,,,,376413,725969
LTFRB_PUJ1387,DAILY,,,,,224009,725970
LTFRB_PUJ1768,DAILY,,,,,350150,725971
LTFRB_PUJ2002,DAILY,,,,,971651,725972
LTFRB_PUJ1875,DAILY,,,,,679615,725973
LTFRB_PUJ2551,DAILY,,,,,712888,725974
LTFRB_PUJ1526,DAILY,,,,,686709,725975
LTFRB_PUJ1065,DAILY,,,,,146634,725976
LTFRB_PUJ1380,DAILY,,,,,818347,725977
LTFRB_PUB1116,DAILY,,,,,713765,725978
LTFRB_PUJ2165,DAILY,,,,,376277,725979
LTFRB_PUJ2149,DAILY,,,,,926988,725982
LTFRB_PUJ1483,DAILY,,,,,816314,725983
LTFRB_PUJ1477,DAILY,,,,,925630,725984
LTFRB_PUJ2381,DAILY,,,,,299079,725985
LTFRB_PUB1023,DAILY,,,,,760342,725986
LTFRB_PUJ2344,DAILY,,,,,668432,725987
LTFRB_PUB1190,DAILY,,,,,742005,725988
LTFRB_PUJ1576,DAILY,,,,,888584,725989
LTFRB_PUJ1513,DAILY,,,,,955765,725990
LTFRB_PUJ1216,DAILY,,,,,695301,725991
LTFRB_PUJ1075,DAILY,,,,,221323,725993
LTFRB_PUJ2005,DAILY,,,,,264022,725996
LTFRB_PUJ2048,DAILY,,,,,783420,725997
LTFRB_PUJ2480,DAILY,,,,,223249,725999
LTFRB_PUJ2059,DAILY,,,,,102324,726002
LTFRB_PUJ2523,DAILY,,,,,474622,726003
LTFRB_PUJ2215,DAILY,,,,,964710,726004
LTFRB_PUJ1572,DAILY,,,,,771929,726007
LTFRB_PUB1056,DAILY,,,,,477480,726009
LTFRB_PUJ2041,DAILY,,,,,839842,726010
LTFRB_PUJ1521,DAILY,,,,,858200,726011
LTFRB_PUJ1987,DAILY,,,,,429831,726013
LTFRB_PUJ2550,DAILY,,,,,196873,726015
LTFRB_PUJ1713,DAILY,,,,,360326,726016
LTFRB_PUJ2307,DAILY,,,,,949216,726017
LTFRB_PUJ1275,DAILY,,,,,819833,726018
LTFRB_PUJ1441,DAILY,,,,,971869,726019
LTFRB_PUJ2075,DAILY,,,,,953463,726020
LTFRB_PUJ1762,DAILY,,,,,837278,726022
LTFRB_PUJ1836,DAILY,,,,,975077,726023
LTFRB_PUJ2616,DAILY,,,,,871263,726024
LTFRB_PUJ2387,DAILY,,,,,753579,726025
LTFRB_PUJ1473,DAILY,,,,,346896,726028
LTFRB_PUJ2512,DAILY,,,,,601731,726029
LTFRB_PUJ1552,DAILY,,,,,603178,726030
LTFRB_PUJ1872,DAILY,,,,,853279,726031
LTFRB_PUJ1377,DAILY,,,,,960436,726032
LTFRB_PUJ1290,DAILY,,,,,184075,726033
LTFRB_PUJ2603,DAILY,,,,,613884,726034
LTFRB_PUJ2416,DAILY,,,,,825400,726035
LTFRB_PUJ1254,DAILY,,,,,457061,726036
LTFRB_PUJ1209,DAILY,,,,,500115,726038
LTFRB_PUJ1933,DAILY,,,,,225595,726039
LTFRB_PUJ1357,DAILY,,,,,223142,726040
LTFRB_PUJ2564,DAILY,,,,,477325,726042
LTFRB_PUJ1999,DAILY,,,,,962961,726043
LTFRB_PUJ1470,DAILY,,,,,107896,726046
LTFRB_PUJ1354,DAILY,,,,,215397,726047
LTFRB_PUJ2385,DAILY,,,,,178628,726048
LTFRB_PUJ1136,DAILY,,,,,255299,726049
LTFRB_PUJ1423,DAILY,,,,,169424,726051
LTFRB_PUJ2068,DAILY,,,,,836458,726052
LTFRB_PUJ1179,DAILY,,,,,829985,726054
LTFRB_PUJ1408,DAILY,,,,,585039,726056
LTFRB_PUJ1813,DAILY,,,,,801781,726057
LTFRB_PUJ2263,DAILY,,,,,858713,726058
LTFRB_PUJ2524,DAILY,,,,,524862,726060
LTFRB_PUJ1419,DAILY,,,,,718927,726063
LTFRB_PUJ1012,DAILY,,,,,108421,726064
LTFRB_PUJ1569,DAILY,,,,,570866,726066
LTFRB_PUJ1859,DAILY,,,,,915788,726067
LTFRB_PUJ1059,DAILY,,,,,766826,726069
LTFRB_PUJ1711,DAILY,,,,,206594,726070
LTFRB_PUJ1930,DAILY,,,,,753783,726071
LTFRB_PUJ1841,DAILY,,,,,834523,726072
LTFRB_PUJ1969,DAILY,,,,,291517,726073
LTFRB_PUJ2047,DAILY,,,,,122480,726074
LTFRB_PUJ2116,DAILY,,,,,769141,726075
LTFRB_PUJ1173,DAILY,,,,,241634,726076
LTFRB_PUJ2051,DAILY,,,,,298961,726077
LTFRB_PUJ1358,DAILY,,,,,558405,726078
LTFRB_PUJ1873,DAILY,,,,,661853,726079
LTFRB_PUJ2106,DAILY,,,,,786740,726080
LTFRB_PUJ1316,DAILY,,,,,513866,726083
LTFRB_PUJ1379,DAILY,,,,,484494,726084
LTFRB_PUJ1135,DAILY,,,,,493238,726086
LTFRB_PUJ1505,DAILY,,,,,895228,726087
LTFRB_PUJ1615,DAILY,,,,,946510,726089
LTFRB_PUJ1769,DAILY,,,,,733347,726090
LTFRB_PUJ2225,DAILY,,,,,912549,726091
LTFRB_PUJ1308,DAILY,,,,,327101,726092
LTFRB_PUJ2080,DAILY,,,,,815965,726093
LTFRB_PUJ2371,DAILY,,,,,787209,726094
LTFRB_PUJ2285,DAILY,,,,,319452,726096
LTFRB_PUJ1778,DAILY,,,,,466392,726099
LTFRB_PUJ1515,DAILY,,,,,548434,726100
LTFRB_PUJ1617,DAILY,,,,,432836,726101
